bin,sku,Msku,Asin,External id 1,External id 2,External id 3,title,Sellable,Unsellable - Total,Unsellable - Vendor Damage,Unsellable - Carrier Damage,Unsellable - Warehouse Damage,Unsellable - Defective,Unsellable - Shipper Damage,Unsellable - Customer Return Damage,Unsellable - Expired,Reserved,Customer returns,Pending Cancelled,Actual expiration,Amazon expiration
A200,X001YY26VZ,Earth-Naturals-Soap-20g-pack_600 sm,B0CSG5B7R5,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (600),40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY0VWV,Earth-Naturals-Soap-20g-pack_650 sm,B0CSG6QYVV,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (650),50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY26UV,Earth-Naturals-Soap-20g-pack_700 sm,B0CSG431FB,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (700),70,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY0VWB,Earth-Naturals-Soap-20g-pack_750 sm,B0CSG79DR3,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (750),40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZWNR2N,Earth-Naturals-Soap-20g-pack_800 sm,B0CSG4WZZH,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (800),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY26UL,Earth-Naturals-Soap-20g-pack_850 sm,B0CSG5NRFC,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (850),50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY0U9Z,Earth-Naturals-Soap-20g-pack_900 sm,B0CSG6KF6T,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (900),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SNBEDN,Comb-100,B09RMVX8V8,,,,"Hotel Toiletries 100 Piece Comb Of Hotel Toiletries Kit Bulk, White Handle Comb Size 19 X 3.5 cm Pack Of 100 Pcs (White).",7,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001Z6LB6N,RB Lavender Shower Gel Pack 2,B0CRHRJ8MW,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (1100 ML, Lavende Pack 2)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V857,RB Lemon Shower Gel Pack 2,B0CRHS64ZY,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (1100 ML, Lemon Pack 2)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6ZJ6L,RB Marine Salt Shower Gel Pack 2,B0CRHRHLD9,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (1100 ML, Marine Salt Pack 2)",30,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001Z6ZJ9X,RB Rose Shower Gel Pack 2,B0CRHR3R7Q,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (1100 ML, Rose Pack 2)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6QA0Z,RB Lavender Shower Gel Pack 1,B0CRHRT522,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (550 ML, Lavende Pack 1)",18,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V7NZ,RB Lemon Shower Gel Pack 1,B0CRHRZPJR,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (550 ML, Lemon Pack 1)",19,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6QA5P,RB Marine Salt Shower Gel Pack 1,B0CRHRR9CZ,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (550 ML, Marine Salt Pack 1)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6QAFF,RB Rose Shower Gel Pack 1,B0CRHQ85YN,,,,"Root Botanix Brightening Cleanses Skin Body Wash Liquid Soap Shower Gel For Glowing Pack Of 1 550 ML & 2 1100 ML (550 ML, Rose Pack 1)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0024GY543,RB Marine Shower Gel 600 Ml,B0CBX79ZVW,,,,Roots Botanix Aquatic Marine Salt Shower Gel Lotion With Vitamin E Liquid Soap Body Wash 600 Ml,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X0024GY54N,Jadibuti Hair Oil 200 Ml,B0CFLSTVS2,,,,Roots Botanix Ayurvedic Jadibuti Hair Oil | Control Hair Fall | Healthy Hair Growth & Strength | 200 ml,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X0024GY54D,Jadibuti Shampoo 200 Ml,B0CFV6ND39,,,,"Roots Botanix Ayurvedic Jadibuti Hair Shampoo For Hair Growth | Control Hair Fall| Strong, Lustrous Hair | 200 Ml",38,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001Z6QAHD,RB Rose Soap Pack of 2,B0CBX2FHVX,,,,"Roots Botanix Brightening Rosehip Bath Soap With Ayurvedic Cold Processed For Scar Reduction, Gentle Exfoliation, Tan Skin Whitening, Hyderated & Nourishes Skin (Pack of 2 x 125gm)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001Z6V8HZ,RB Rose Soap Pack of 3,B0CBWYS9NW,,,,"Roots Botanix Brightening Rosehip Bath Soap With Ayurvedic Cold Processed For Scar Reduction, Gentle Exfoliation, Tan Skin Whitening, Hyderated & Nourishes Skin (Pack of 3 x 125gm)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001Z6OYEJ,RB Rose Soap Pack of 4,B0CBX58NMY,,,,"Roots Botanix Brightening Rosehip Bath Soap With Ayurvedic Cold Processed For Scar Reduction, Gentle Exfoliation, Tan Skin Whitening, Hyderated & Nourishes Skin (Pack of 4 x 125gm)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6ZIRB,RB Castor Oil Pack of 2,B0C9QRX7KM,,,,Roots Botanix Cold Pressed Pure & Extra Virgin Castor Oil For Hair Growth | Growth Of Eyelashes & Nails | And Skin Care Nutrient | No Mineral Oil & Silicones (200ml Pack-2),30,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001Z6LB1D,RB Castor Oil Pack of 3,B0C9QT7H2J,,,,Roots Botanix Cold Pressed Pure & Extra Virgin Castor Oil For Hair Growth | Growth Of Eyelashes & Nails | And Skin Care Nutrient | No Mineral Oil & Silicones (200ml Pack-3),29,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001XE71MZ,RB Castor Oil,B0C9QSHJGB,,,,Roots Botanix Cold Pressed Pure & Extra Virgin Castor Oil For Hair Growth | Growth Of Eyelashes & Nails | And Skin Care Nutrient | No Mineral Oil & Silicones | 200 ML,0,14,0,0,0,0,0,0,14,0,0,0,19-Mar-2026,17-Feb-2026
A200,X001Z6V8CP,RB Neem Soap Pack of 2,B0CBX2GJH8,,,,"Roots Botanix Cold Processed Sacred 125g, Pack-2 Neem-Basil Bath Soap-Antibacterial For Soothing|Skin Wellness|Scar Reduction & Exfoliation Removing Dirt & Impurities|Suitable for All Skin Types Men and Women",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V7XF,RB Neem Soap Pack of 3,B0CBX2GR7K,,,,"Roots Botanix Cold Processed Sacred 125g, Pack-3 Neem-Basil Bath Soap-Antibacterial For Soothing|Skin Wellness|Scar Reduction & Exfoliation Removing Dirt & Impurities|Suitable for All Skin",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V8D9,RB Neem Soap Pack of 4,B0CBX1Z3XV,,,,"Roots Botanix Cold Processed Sacred 125g, Pack-4 Neem-Basil Bath Soap-Antibacterial For Soothing|Skin Wellness|Scar Reduction & Exfoliation Removing Dirt & Impurities|Suitable for All Skin Types Men and Women",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6LB4Z,RB Kumkumadi Face Wash Pack of 2,B0C9QQV9YR,,,,Roots Botanix Face Wash Kumkumadi Face Wash Face Wash For Glowing Skin De-Tan Cleansing Face Wash Brightening Face Anti Pollution Pimples Liquid Soap (200ml) Pack-2,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001Z6V7D5,RB Charcoal Face Wash Pack Of 3,B0C629K9TB,,,,"Roots Botanix Face Wash | Charcoal Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Gel | Brightening Face | Anti Pollution, Pimples | Liquid Soap For Face Wash (200ml) Pack-3",15,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001Z6LB6D,RB Coffee Face Wash Pack Of 3,B0C627S9KG,,,,"Roots Botanix Face Wash | Coffe Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-3",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001TWL6EZ,RB Coffee Face Wash,B0C62CQJ1K,,,,"Roots Botanix Face Wash | Coffee Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-1",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001Z6ZIVH,RB Coffee Face Wash Pack Of 2,B0C62968LY,,,,"Roots Botanix Face Wash | Coffee Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-2",15,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001TWJLJR,RB Kumkumadi Face Wash,B0C9QN323F,,,,"Roots Botanix Face Wash | Kumkumadi Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-1",19,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6Q9Z1,RB Kumkumadi Face Wash Pack of 3,B0C9QM23M1,,,,"Roots Botanix Face Wash | Kumkumadi Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Gel | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-1",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6ZIQ7,RB Charcoal Face Wash Pack Of 2,B0C62443J1,,,,"Roots Botanix Face Wash | Neem Face Wash | Charcoal For Glowing Skin | De-Tan Cleansing Face Wash | Gel | Brightening Face | Anti Pollution, Pimples | Liquid Soap For Face Wash (200ml) Pack-2",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001TWJLJH,RB Anti Acne Face Wash,B0C65GDPB2,,,,"Roots Botanix Face Wash | Neem Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-1",28,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A200,X001Z6Q9V5,RB Anti Acne Face Wash Pack Of 2,B0C65KPT15,,,,"Roots Botanix Face Wash | Neem Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-2",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0024GY51V,RB Anti Acne Face Wash Pack of 3,B0C699HZH4,,,,"Roots Botanix Face Wash | Neem Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-3",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001TWFFI3,RB Charcoal Face Wash,B0C6287M8G,,,,"Roots Botanix Face Wash | Neem Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Gel | Brightening Face | Anti Pollution, Pimples | Liquid Soap For Face Wash (200ml) Pack-1",108,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001TWOKJD,RB Vitamin C Face Wash,B0C62CVKJH,,,,"Roots Botanix Face Wash | Orange Vitamin C Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-1",8,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6V8N9,RB Vitamin C Face Wash Pack of 2,B0C629PB2H,,,,"Roots Botanix Face Wash | Orange Vitamin C Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-2",9,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GY51L,RB Vitamin C Face Wash Pack of 3,B0C62441PX,,,,"Roots Botanix Face Wash | Orange Vitamin C Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-3",11,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001TWOKJ3,RB Papaya Face Wash,B0C9QSSV49,,,,"Roots Botanix Face Wash | Papaya Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing Face Wash | Gel | Brightening Face | Anti Pollution, Pimples | Liquid Soap For Face Wash (200ml) Pack-1",17,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V811,RB Papaya Face Wash Pack of 2,B0C9QMBGPF,,,,"Roots Botanix Face Wash | Papaya Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-2",17,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V8GL,RB Papaya Face Wash Pack of 3,B0C9QQ8BSF,,,,"Roots Botanix Face Wash | Papaya Face Wash | Face Wash For Glowing Skin | De-Tan Cleansing | Brightening Face | Anti Pollution, Pimples | Liquid Soap (200ml) Pack-3",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V7XZ,RB Marine Shower Gel 400 Ml,B0CBX7DK16,,,,Roots Botanix Freshness Of Aquatic Marine Salt Bath Shower Gel With Vitamin E Body Wash Liquid Soap 400 Ml,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6ZJ0H,RB Lemon Shower Gel 200 Ml,B0CBX76H4B,,,,Roots Botanix Freshness Of Lemon & Tea Tree Bath Shower Gel With Natural Herbs Body Wash 200 ml,19,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V86B,RB Lemon Shower Gel 400 Ml,B0CBX74NQQ,,,,Roots Botanix Freshness Of Lemon & Tea Tree Shower Gel With Natural Herbs Body Wash Liquid Soap 400 ml,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6QABT,RB Marine Shower Gel 200 Ml,B0CBX8KM95,,,,Roots Botanix Freshness of Aquatic Marine Salt Shower Gel With Vitamin E Liquid Soap Body Wash 200 Ml,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6QACN,RB Mint Soap Pack of 2,B0CBX2FKHK,,,,Roots Botanix Herbal Mint Soap| Herbal soap and antiseptic properties|Keeps skin cool and refreshed| Suitable for all skin type| Pack of 2 (125gm *2),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V7XP,RB Mint Soap Pack of 3,B0CBX1GFYR,,,,Roots Botanix Herbal Mint Soap| Herbal soap and antiseptic properties|Keeps skin cool and refreshed| Suitable for all skin type| Pack of 3 (125gm *3),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V8C5,RB Mint Soap Pack of 4,B0CBX133TS,,,,Roots Botanix Herbal Mint Soap| Herbal soap and antiseptic properties|Keeps skin cool and refreshed| Suitable for all skin type| Pack of 4 (125gm *4),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V8HF,RB Rose Shower Gel 550 Ml,B0CC9F3W3N,,,,"Roots Botanix Indian Wild Rose Body Wash Lotion, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, Liquid Soap For All Skin Types 550 Ml",17,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6ZJAR,RB Rose Shower Gel 1100 Ml,B0CC9G5ZLL,,,,"Roots Botanix Indian Wild Rose Body Wash, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types 1100 Ml | Pack of 2",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001Z6ZIUD,RB Lavender Shower Gel 1100 Ml,B0CC9D1984,,,,"Roots Botanix Lavender Body Wash, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types, Ideal For Everyone 1100 Ml | Pack of 2",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6V7IF,RB Lavender Shower Gel 550 Ml,B0CC9HDK1B,,,,"Roots Botanix Lavender Body Wash, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types, Ideal For Everyone 550 Ml",14,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001Z6QA4B,RB Lemon Shower Gel 550 Ml,B0CC9FR28K,,,,"Roots Botanix Lemon & Tea Tree Body Wash, Gel Based Liquid Soap Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types 550 Ml",19,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001Z6V7NP,RB Lemond Shower Gel 1100 Ml,B0CC9F3LM5,,,,"Roots Botanix Lemon & Tea Tree Body Wash, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types 1100 | Pack of 2",15,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001Z6V7OJ,RB Lemon Shower Gel 600 Ml,B0CBX8B871,,,,Roots Botanix Lemon & Tea Tree Freshness Shower Gel With Natural Herbs Liquid Soap Body Wash 600 ml,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0024GY53J,RB Lvaender Shower Gel 600 Ml,B0CBX8J91R,,,,Roots Botanix Natural Freshness Of Lavender & Rosemary Shower Gel With Shea Butter Liquid Soap Body Wash 600ML,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001Z6ZJ1V,RB Lvaender Shower Gel 200 Ml,B0CBXB5J2W,,,,Roots Botanix Natural Lavender & Rosemary Shower Gel With Shea Butter Body Wash 200ML,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6V861,RB Lvaender Shower Gel 400 Ml,B0CBX9HQSM,,,,Roots Botanix Natural Lotion Liquid Soap Lavender & Rosemary Shower Gel With Shea Butter Natural Herbs Body Wash 400ML,19,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6QAFP,RB Rose Shower Gel 400 Ml,B0CBX88K4L,,,,Roots Botanix New Indian Wild Freshness Rose Shower Gel Liquid Soap With Natural Herbs Body Wash 400 ml | Pack of 2,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001Z6OYDF,RB Rose Shower Gel 200 Ml,B0CBX8ZY8G,,,,Roots Botanix New Indian Wild Rose Freshness Bath Shower Gel With Natural Herbs Body Wash 200 ml,19,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0024GY557,RB Rose Shower Gel 600 Ml,B0CBX9GQW5,,,,Roots Botanix New Indian Wild Rose Freshness Shower Gel With Natural Herbs Liquid Soap Body Wash 600 ml | Pack of 3,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6V8DT,RB Onion Oil Pack of 2,B0C9QQCN9R,,,,Roots Botanix Red Onion Oil For Hair Growth | Controls Hair Fall | Silkier & Stronger Hair | Non-Sticky & Non-Greasy | No Mineral Oil & Silicones (200ml Pack-2),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6ZJ7F,RB Onion Oil Pack of 3,B0C9QTHPZT,,,,Roots Botanix Red Onion Oil For Hair Growth | Controls Hair Fall | Silkier & Stronger Hair | Non-Sticky & Non-Greasy | No Mineral Oil & Silicones (200ml Pack-3),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6ZJ1B,RB Marine Salt Shower Gel 1100 Ml,B0CC9J2JST,,,,"Roots Botanix Sea Mineral Body Wash, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types 1100 Ml | Pack of 2",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6V7O9,RB Marine Salt Shower Gel 550 Ml,B0CC9CVQV6,,,,"Roots Botanix Sea Mineral Body Wash, Gel Based Shower Gel With Natural Ingredients, No Paraben, No Silicons, For All Skin Types 550 Ml",11,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GY511,RB Ubtan Face Wash pack of 2,B0CD7ZTX8H,,,,Roots Botanix Ubtan Face Wash With Turmeric For Deep Cleansing | Tan Removal | Skin Brightening | 400 Ml | Pack of 2,20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001U69LAB,RB Ubtan Face Wash,B0CD83T9PM,,,,"Roots Botanix Ubtan Face Wash with Turmeric, Saffron & Sandalwood | Deep Cleansing, De-Tan, Brightening | No Paraben & SLS | 200ml",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6QAK5,RB Vitamin C Shower Gel 200 Ml,B0CBXB6VZF,,,,"Roots Botanix Vitamin C Body Wash Liquid Shower Gel With Freashness Orange & Lemon, Essential Oils 200 Ml",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6QALJ,RB Vitamin C Shower Gel 400 Ml,B0CBX91ST2,,,,"Roots Botanix Vitamin C Body Wash Liquid Soap Shower Gel With Orange & Lemon, Essential Oils 400 Ml",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6V8NT,RB Vitamin C Shower Gel 600 Ml,B0CBX95HJC,,,,"Roots Botanix Vitamin C Liquid Soap Body Wash Shower Gel With Orange & Lemon, Essential Oils 600 Ml",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001Z6VANR,clayherbs-wooden-hangers-06,B0BWFC9XK9,,,,"Set of 6 Wooden Hangers for Clothes | Neat and Elegant Wardrobe Space | Precisely Cut Notches, 360 Degree Swivel Chrome Hook",22,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001SIZHYP,The regal veda shampoo 50,B0BRFWV4GY,,,,"The Regal Veda (35ml, 50Pcs) Bulk Hotel Amenities | Toileties For Hospitality | Travel Size Mini Shampoo | Biodegradable | Supplies for Guest (35ml, 50Pcs)",94,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A200,X001SIZDF3,The regal veda shampoo 100,B0BRFX482L,,,,"The Regal Veda (35ml, Pack 100) Bulk Hotel Amenities | Toileties For Hospitality | Travel Size Mini | Hotel | Nourishing | Biodegradable| Supplies for Guests",94,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A200,X001SIYK25,The regal veda conditioner 100,B0BRJL4T23,,,,The Regal Veda 100 Set Of Hair Conditioner 35 Ml | Hair Conditioner For Hotel Amenities | Hotel Toiletries | Hospital Toiletry Kits | Guest House Kit | Hotel Accessories | Pack Of 100,30,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A200,X001SIZDFD,The regal veda conditioner 50,B0BRJK3WVF,,,,The Regal Veda 50 Set Of Hair Conditioner 35 Ml | Hair Conditioner For Hotel Amenities | Hotel Toiletries | Hospital Toiletry Kits | Guest House Kit | Hotel Accessories | Pack Of 50,25,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A100,X0021AMEV3,The Regal Veda Kit PO-50,B0D261XH3N,,,,"The Regal Veda Eco Friendly Vanity Kit Hotel Toiletries Luxury Kit, Sustainable Travel Morning Kit, Guest Amenities Biodegradable, Shower Cap, 20g Soap, Comb, Disposal Bag, Dental Kit, (Pack-50 Kits)",8,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001SIZHY5,The regal veda shower gel 100,B0BRJ8H969,,,,The Regal Veda Pack Of 100 Body Wash 35 Ml For | Travel Size Shower Gel | Hotel Amenities Toiletries Bulk | Mini Body Wash Shower Gel | Hospital Amenities Kits | Guest Room Toiletries,88,0,0,0,0,0,0,0,0,1,0,0,30-Sep-2026,31-Aug-2026
A200,X001SIZG19,The regal veda shower gel 50,B0BRJ9BF2T,,,,The Regal Veda Pack Of 50 Body Wash 35 Ml For | Travel Size Shower Gel | Hotel Amenities Toiletries Bulk | Mini Body Wash Shower Gel | Hospital Amenities Kits | Guest Room Toiletries,8,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A200,X001SIYK1L,The regal veda moisturizer 100,B0BRD6SC15,,,,The Regal Veda | 100 Set Of Moisturizer 35 Ml | Moisturizer For Hotel Amenities | Hotel Toiletries | Hospital Toiletry Kits | Guest House Kit | Hotel Accessories | Pack Of 100,99,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
